date,气压(Pa）,温度（K）,100m风速（100m/s）,10米风速（10m/s）
2022/1/7 14:30,102172.3432,284.9222,11.1275,9.5709
2022/1/7 14:45,102166.0256,284.9246,11.3261,9.7301
2022/1/7 15:00,102161.3281,284.9308,11.5338,9.8938
2022/1/7 15:15,102158.5784,284.943,11.7537,10.063
2022/1/7 15:30,102157.5129,284.9579,11.9716,10.2243
2022/1/7 15:45,102157.7202,284.971,12.1668,10.358
2022/1/7 16:00,102158.7891,284.9775,12.3163,10.4424
2022/1/7 16:15,102160.3884,284.975,12.4043,10.463
2022/1/7 16:30,102162.5086,284.97,12.4491,10.4414
2022/1/7 16:45,102165.2202,284.9716,12.4783,10.4086
2022/1/7 17:00,102168.5938,284.9885,12.5198,10.3965
2022/1/7 17:15,102172.7505,285.0265,12.5921,10.4271
2022/1/7 17:30,102178.0142,285.0783,12.673,10.4805
2022/1/7 17:45,102184.759,285.1339,12.7303,10.526
2022/1/7 18:00,102193.3594,285.1828,12.7314,10.5329
2022/1/7 18:15,102203.9653,285.2175,12.6538,10.4787
2022/1/7 18:30,102215.8302,285.2407,12.5172,10.3779
2022/1/7 18:45,102227.9831,285.2577,12.352,10.2541
2022/1/7 19:00,102239.4531,285.2738,12.1885,10.1312
2022/1/7 19:15,102249.4646,285.2934,12.049,10.0264
2022/1/7 19:30,102258.0226,285.3169,11.9226,9.9307
2022/1/7 19:45,102265.327,285.3437,11.7904,9.8284
2022/1/7 20:00,102271.5781,285.3732,11.6336,9.7039
2022/1/7 20:15,102276.9461,285.4044,11.4412,9.5484
2022/1/7 20:30,102281.4819,285.4345,11.2314,9.379
2022/1/7 20:45,102285.2064,285.4601,11.0296,9.2196
2022/1/7 21:00,102288.1406,285.478,10.8614,9.0936
2022/1/7 21:15,102290.275,285.4849,10.7463,9.0188
2022/1/7 21:30,102291.4776,285.4779,10.6812,8.99
2022/1/7 21:45,102291.5859,285.454,10.6582,8.9968
2022/1/7 22:00,102290.4375,285.4103,10.6702,9.03
2022/1/7 22:15,102287.9836,285.3462,10.7101,9.0814
2022/1/7 22:30,102284.6311,285.2699,10.7631,9.1405
2022/1/7 22:45,102280.9005,285.1921,10.8069,9.1913
2022/1/7 23:00,102277.3125,285.1234,10.8154,9.2143
2022/1/7 23:15,102274.2121,285.0712,10.7725,9.1975
2022/1/7 23:30,102271.2421,285.0308,10.6935,9.1526
2022/1/7 23:45,102267.8698,284.9942,10.5974,9.0937
2022/1/8 0:00,102263.5625,284.9537,10.4947,9.0275
2022/1/8 0:15,102257.8793,284.9029,10.3914,8.9577
2022/1/8 0:30,102250.7471,284.8425,10.2921,8.8903
2022/1/8 0:45,102242.1847,284.7746,10.2026,8.8326
2022/1/8 1:00,102232.2109,284.7015,10.1243,8.7883
2022/1/8 1:15,102220.9239,284.6253,10.0515,8.7532
2022/1/8 1:30,102208.7392,284.5466,9.9772,8.7181
2022/1/8 1:45,102196.1517,284.4663,9.8946,8.6728
2022/1/8 2:00,102183.6563,284.3848,9.7968,8.6073
2022/1/8 2:15,102171.6137,284.3028,9.6798,8.5152
2022/1/8 2:30,102159.8479,284.2217,9.5508,8.4053
2022/1/8 2:45,102148.0488,284.1426,9.421,8.2907
2022/1/8 3:00,102135.9063,284.0668,9.3024,8.1856
2022/1/8 3:15,102123.3589,283.996,9.2055,8.1017
2022/1/8 3:30,102111.3409,283.9324,9.133,8.0397
2022/1/8 3:45,102101.0353,283.8788,9.085,7.9971
2022/1/8 4:00,102093.625,283.8379,9.0612,7.971
2022/1/8 4:15,102090.0076,283.8108,9.0602,7.9582
2022/1/8 4:30,102089.9388,283.793,9.0761,7.9564
2022/1/8 4:45,102092.8889,283.7785,9.1023,7.9634
2022/1/8 5:00,102098.3281,283.7614,9.1323,7.9775
2022/1/8 5:15,102105.7548,283.7371,9.1599,7.9959
2022/1/8 5:30,102114.779,283.7072,9.1792,8.0129
2022/1/8 5:45,102125.0387,283.6747,9.1843,8.0216
2022/1/8 6:00,102136.1719,283.6428,9.1693,8.0151
2022/1/8 6:15,102147.7713,283.6146,9.1306,7.9887
2022/1/8 6:30,102159.248,283.594,9.0758,7.9494
2022/1/8 6:45,102169.968,283.5851,9.0153,7.9069
2022/1/8 7:00,102179.2969,283.5918,8.9593,7.8707
2022/1/8 7:15,102186.895,283.6167,8.9172,7.8488
2022/1/8 7:30,102193.6,283.6558,8.8919,7.8407
2022/1/8 7:45,102200.5441,283.7035,8.8851,7.8437
2022/1/8 8:00,102208.8594,283.7542,8.8978,7.8549
2022/1/8 8:15,102219.3515,283.8035,8.9288,7.8706
2022/1/8 8:30,102231.5201,283.851,8.9683,7.8862
2022/1/8 8:45,102244.5379,283.8974,9.0045,7.8967
2022/1/8 9:00,102257.5781,283.9435,9.0253,7.8973
2022/1/8 9:15,102269.7132,283.9894,9.0236,7.8859
2022/1/8 9:30,102279.6138,284.034,9.0119,7.8721
2022/1/8 9:45,102285.85,284.0754,9.0082,7.8686
2022/1/8 10:00,102286.9922,284.1118,9.0304,7.8882
2022/1/8 10:15,102282.0053,284.142,9.0913,7.9397
2022/1/8 10:30,102271.4341,284.1664,9.1801,8.0143
2022/1/8 10:45,102256.2181,284.1857,9.2808,8.0991
2022/1/8 11:00,102237.2969,284.2007,9.3775,8.1811
2022/1/8 11:15,102215.475,284.2118,9.4583,8.2507
2022/1/8 11:30,102191.0162,284.218,9.5255,8.3098
2022/1/8 11:45,102164.0494,284.2178,9.5836,8.3622
2022/1/8 12:00,102134.7031,284.2097,9.6362,8.4106
2022/1/8 12:15,102103.5539,284.194,9.6849,8.4564
2022/1/8 12:30,102072.9688,284.1789,9.7298,8.4989
2022/1/8 12:45,102045.7626,284.1741,9.7708,8.5375
2022/1/8 13:00,102024.75,284.1895,9.8084,8.5719
2022/1/8 13:15,102011.6917,284.2308,9.8427,8.6017
2022/1/8 13:30,102004.1319,284.2877,9.872,8.6248
2022/1/8 13:45,101998.5608,284.3456,9.8944,8.6389
2022/1/8 14:00,101991.4688,284.39,9.9084,8.6419
2022/1/8 14:15,101980.3154,284.4104,9.9139,8.6336
2022/1/8 14:30,101966.4392,284.4115,9.9143,8.6203
2022/1/8 14:45,101952.1481,284.4023,9.9139,8.6103
2022/1/8 15:00,101939.75,284.3914,9.9169,8.6119
2022/1/8 15:15,101931.0131,284.3866,9.9277,8.6312
2022/1/8 15:30,101925.5467,284.3909,9.9498,8.6647
2022/1/8 15:45,101922.4203,284.4063,9.985,8.7046
2022/1/8 16:00,101920.7031,284.4346,10.0337,8.7419
2022/1/8 16:15,101919.7947,284.4764,10.0902,8.7654
2022/1/8 16:30,101920.4138,284.526,10.128,8.7598
2022/1/8 16:45,101923.6092,284.5765,10.1162,8.7096
2022/1/8 17:00,101930.4297,284.6209,10.0256,8.6005
2022/1/8 17:15,101941.4211,284.6549,9.8438,8.4292
2022/1/8 17:30,101955.1183,284.6858,9.6196,8.2326
2022/1/8 17:45,101969.5532,284.7236,9.4144,8.056
2022/1/8 18:00,101982.7578,284.7784,9.2858,7.9423
2022/1/8 18:15,101993.2462,284.8564,9.2707,7.9192
2022/1/8 18:30,102001.4607,284.948,9.336,7.9639
2022/1/8 18:45,102008.3257,285.04,9.4334,8.0422
2022/1/8 19:00,102014.7656,285.119,9.5153,8.1205
2022/1/8 19:15,102021.5577,285.1754,9.5445,8.1725
2022/1/8 19:30,102028.8904,285.2145,9.5239,8.2001
2022/1/8 19:45,102036.8053,285.2452,9.4664,8.212
2022/1/8 20:00,102045.3438,285.2767,9.3854,8.2172
2022/1/8 20:15,102054.3009,285.3147,9.2952,8.2231
2022/1/8 20:30,102062.4873,285.3522,9.2111,8.2277
2022/1/8 20:45,102068.4672,285.3788,9.1479,8.2262
2022/1/8 21:00,102070.8047,285.3842,9.1197,8.2125
2022/1/8 21:15,102068.5815,285.3599,9.1305,8.1788
2022/1/8 21:30,102062.9484,285.303,9.1522,8.1177
2022/1/8 21:45,102055.5735,285.2124,9.1524,8.0253
2022/1/8 22:00,102048.125,285.087,9.1059,7.905
2022/1/8 22:15,102041.7387,284.9337,9.0108,7.7764
2022/1/8 22:30,102035.4213,284.7915,8.9041,7.6728
2022/1/8 22:45,102027.6472,284.7073,8.7956,7.5955
2022/1/8 23:00,102016.8906,284.7284,8.6708,7.5232
2022/1/8 23:15,102002.3497,284.8813,8.5458,7.4635
2022/1/8 23:30,101986.1173,285.1112,8.4839,7.4658
2022/1/8 23:45,101971.0098,285.3431,8.4999,7.5327
2022/1/9 0:00,101959.8438,285.5018,8.5199,7.5848
2022/1/9 0:15,101954.4718,285.5299,8.4598,7.537
2022/1/9 0:30,101952.8909,285.442,8.345,7.4166
2022/1/9 0:45,101952.1341,285.2703,8.2347,7.2862
2022/1/9 1:00,101949.2344,285.047,8.134,7.1622
2022/1/9 1:15,101941.9048,284.8025,7.9892,7.0065
2022/1/9 1:30,101930.578,284.5589,7.8021,6.8214
2022/1/9 1:45,101916.3665,284.3366,7.6074,6.635
2022/1/9 2:00,101900.3828,284.1557,7.4488,6.4833
2022/1/9 2:15,101883.6671,284.0317,7.3642,6.3972
2022/1/9 2:30,101866.97,283.9611,7.3414,6.3676
2022/1/9 2:45,101850.9695,283.9354,7.3602,6.38
2022/1/9 3:00,101836.3438,283.9465,7.4017,6.4212
2022/1/9 3:15,101823.554,283.9853,7.4479,6.4772
2022/1/9 3:30,101812.1935,284.0406,7.4908,6.5366
2022/1/9 3:45,101801.6386,284.1005,7.5255,6.5894
2022/1/9 4:00,101791.2656,284.1531,7.5476,6.6261
2022/1/9 4:15,101780.8976,284.1878,7.5557,6.6416
2022/1/9 4:30,101772.1446,284.1991,7.5569,6.6447
2022/1/9 4:45,101767.0635,284.1828,7.5597,6.6464
2022/1/9 5:00,101767.7109,284.1345,7.5712,6.6565
2022/1/9 5:15,101775.3686,284.0541,7.5974,6.6821
2022/1/9 5:30,101788.2172,283.9576,7.6421,6.7237
2022/1/9 5:45,101803.6623,283.8648,7.7095,6.7808
2022/1/9 6:00,101819.1094,283.7958,7.804,6.8534
2022/1/9 6:15,101832.5561,283.7658,7.923,6.9374
2022/1/9 6:30,101844.3684,283.77,8.034,7.0114
2022/1/9 6:45,101855.5043,283.7989,8.0979,7.0501
2022/1/9 7:00,101866.9219,283.8432,8.0754,7.0282
2022/1/9 7:15,101879.3637,283.8939,7.9456,6.9331
2022/1/9 7:30,101892.7105,283.9448,7.7579,6.8015
2022/1/9 7:45,101906.6279,283.9905,7.5773,6.6813
2022/1/9 8:00,101920.7813,284.0255,7.4667,6.6186
2022/1/9 8:15,101934.8015,284.0459,7.4665,6.6421
2022/1/9 8:30,101948.182,284.0549,7.5367,6.7178
2022/1/9 8:45,101960.3817,284.0574,7.6188,6.7967
2022/1/9 9:00,101970.8594,284.0583,7.655,6.831
2022/1/9 9:15,101978.9686,284.0615,7.6043,6.7867
2022/1/9 9:30,101983.6415,284.067,7.4908,6.686
2022/1/9 9:45,101983.7045,284.0737,7.3545,6.5643
2022/1/9 10:00,101977.9844,284.0806,7.2352,6.4569
2022/1/9 10:15,101965.9,284.0873,7.1629,6.3905
2022/1/9 10:30,101949.2395,284.0949,7.1289,6.3583
2022/1/9 10:45,101930.383,284.105,7.1155,6.3456
2022/1/9 11:00,101911.7109,284.1192,7.1048,6.3378
2022/1/9 11:15,101894.9541,284.1385,7.0843,6.3245
2022/1/9 11:30,101879.2454,284.1613,7.062,6.312
2022/1/9 11:45,101863.0683,284.1854,7.0517,6.3114
2022/1/9 12:00,101844.9063,284.2085,7.0681,6.3345
2022/1/9 12:15,101823.7264,284.229,7.1253,6.3926
2022/1/9 12:30,101800.4312,284.2479,7.229,6.4885
2022/1/9 12:45,101776.4067,284.2665,7.3795,6.62
2022/1/9 13:00,101753.0391,284.2866,7.5738,6.7817
2022/1/9 13:15,101731.6414,284.3092,7.8043,6.9659
2022/1/9 13:30,101713.2348,284.3338,8.0538,7.1611
2022/1/9 13:45,101698.7675,284.3596,8.3041,7.3566
2022/1/9 14:00,101689.1875,284.3858,8.5385,7.5423
2022/1/9 14:15,101685.0621,284.4108,8.7418,7.7081
2022/1/9 14:30,101685.4351,284.4306,8.9045,7.8435
2022/1/9 14:45,101688.9694,284.4401,9.0168,7.9374
2022/1/9 15:00,101694.3281,284.4345,9.0684,7.9781
2022/1/9 15:15,101700.3736,284.4116,9.0556,7.9607
2022/1/9 15:30,101706.766,284.3795,9.0016,7.9061
2022/1/9 15:45,101713.3654,284.3488,8.9363,7.8421
2022/1/9 16:00,101720.0313,284.3302,8.8891,7.7959
2022/1/9 16:15,101726.6448,284.3316,8.8827,7.7883
2022/1/9 16:30,101733.1726,284.3496,8.9175,7.8188
2022/1/9 16:45,101739.6024,284.3783,8.9883,7.8808
2022/1/9 17:00,101745.9219,284.4115,9.0893,7.9678
2022/1/9 17:15,101752.2044,284.444,9.213,8.0718
2022/1/9 17:30,101758.8648,284.4736,9.3452,8.1791
2022/1/9 17:45,101766.4033,284.4988,9.4705,8.2752
2022/1/9 18:00,101775.3203,284.5184,9.5735,8.3457
2022/1/9 18:15,101785.9003,284.5315,9.6436,8.381
2022/1/9 18:30,101797.5646,284.5397,9.6875,8.391
2022/1/9 18:45,101809.5188,284.5448,9.7165,8.3905
2022/1/9 19:00,101820.9688,284.5491,9.7416,8.3941
2022/1/9 19:15,101831.2965,284.5538,9.7706,8.4121
2022/1/9 19:30,101840.5909,284.558,9.7973,8.4365
2022/1/9 19:45,101849.1171,284.5598,9.8119,8.4548
2022/1/9 20:00,101857.1406,284.5575,9.805,8.4545
2022/1/9 20:15,101864.8306,284.5502,9.771,8.4274
2022/1/9 20:30,101871.9715,284.5407,9.7203,8.3821
2022/1/9 20:45,101878.2516,284.5324,9.6675,8.3308
2022/1/9 21:00,101883.3594,284.5291,9.6267,8.2858
2022/1/9 21:15,101887.1183,284.5329,9.6061,8.2545
2022/1/9 21:30,101889.8925,284.5412,9.5915,8.2279
2022/1/9 21:45,101892.1814,284.5502,9.5631,8.193
2022/1/9 22:00,101894.4844,284.5558,9.5011,8.1369
2022/1/9 22:15,101896.9165,284.5549,9.3987,8.0559
2022/1/9 22:30,101898.0553,284.5478,9.299,7.9824
2022/1/9 22:45,101896.0943,284.5354,9.2579,7.9577
2022/1/9 23:00,101889.2266,284.5186,9.3311,8.0232
2022/1/9 23:15,101876.4215,284.4987,9.5515,8.2024
2022/1/9 23:30,101859.7524,284.4771,9.8605,8.4489
2022/1/9 23:45,101842.0684,284.4557,10.1767,8.6989
2022/1/10 0:00,101826.2188,284.4361,10.4187,8.8889
2022/1/10 0:15,101814.3445,284.4195,10.5276,8.9729
2022/1/10 0:30,101805.7543,284.4052,10.5343,8.9756
2022/1/10 0:45,101799.0486,284.3918,10.4913,8.9384
2022/1/10 1:00,101792.8281,284.3778,10.4507,8.9024
2022/1/10 1:15,101785.8948,284.3621,10.4519,8.8985
2022/1/10 1:30,101777.8565,284.3441,10.4841,8.9184
2022/1/10 1:45,101768.5228,284.3233,10.5244,8.9447
2022/1/10 2:00,101757.7031,284.2991,10.5501,8.96
2022/1/10 2:15,101745.371,284.2715,10.5446,8.9517
2022/1/10 2:30,101732.1566,284.242,10.5167,8.9275
2022/1/10 2:45,101718.8542,284.2124,10.4814,8.9002
2022/1/10 3:00,101706.2578,284.1845,10.4539,8.8825
2022/1/10 3:15,101695.0841,284.16,10.4452,8.8839
2022/1/10 3:30,101685.7386,284.1391,10.4495,8.8994
2022/1/10 3:45,101678.5492,284.1219,10.4564,8.92
2022/1/10 4:00,101673.8438,284.1082,10.455,8.9365
2022/1/10 4:15,101671.9647,284.0978,10.4376,8.9416
2022/1/10 4:30,101673.3128,284.0889,10.4099,8.9379
2022/1/10 4:45,101678.3034,284.0793,10.3808,8.9303
2022/1/10 5:00,101687.3516,284.0671,10.3592,8.9236
2022/1/10 5:15,101700.4232,284.0509,10.3512,8.9211
2022/1/10 5:30,101715.6858,284.0333,10.3506,8.9193
2022/1/10 5:45,101730.8575,284.0176,10.3487,8.9131
2022/1/10 6:00,101743.6563,284.0072,10.3363,8.8972
2022/1/10 6:15,101752.5765,284.0044,10.3064,8.8683
2022/1/10 6:30,101759.2183,284.0065,10.2612,8.8317
2022/1/10 6:45,101765.958,284.0099,10.2053,8.7946
2022/1/10 7:00,101775.1719,284.0109,10.1431,8.7647
2022/1/10 7:15,101788.5208,284.0064,10.0774,8.7455
2022/1/10 7:30,101804.8033,283.9962,10.0031,8.7249
2022/1/10 7:45,101822.1021,283.9807,9.9135,8.687
2022/1/10 8:00,101838.5,283.9604,9.8012,8.6157
2022/1/10 8:15,101852.5221,283.9365,9.6625,8.5007
2022/1/10 8:30,101864.4621,283.914,9.5062,8.3558
2022/1/10 8:45,101875.0558,283.8986,9.3446,8.2012
2022/1/10 9:00,101885.0391,283.8961,9.19,8.0567
2022/1/10 9:15,101894.7081,283.9096,9.0504,7.9366
2022/1/10 9:30,101902.6003,283.9309,8.9171,7.8314
2022/1/10 9:45,101906.8135,283.9493,8.7769,7.7257
2022/1/10 10:00,101905.4453,283.9537,8.617,7.6042
2022/1/10 10:15,101897.2329,283.9372,8.4295,7.4568
2022/1/10 10:30,101883.4706,283.9083,8.228,7.2949
2022/1/10 10:45,101866.0922,283.879,8.0311,7.1354
2022/1/10 11:00,101847.0313,283.8618,7.8577,6.9949
2022/1/10 11:15,101827.7531,283.8656,7.7202,6.8848
2022/1/10 11:30,101807.8493,283.8869,7.6064,6.795
2022/1/10 11:45,101786.4426,283.9189,7.498,6.71
2022/1/10 12:00,101762.6563,283.955,7.3765,6.6144
2022/1/10 12:15,101735.9736,283.9899,7.2299,6.4979
2022/1/10 12:30,101707.3199,284.0243,7.0719,6.3723
2022/1/10 12:45,101677.9808,284.0601,6.9221,6.2543
2022/1/10 13:00,101649.2422,284.0996,6.8003,6.1608
2022/1/10 13:15,101622.3351,284.1442,6.7209,6.1039
2022/1/10 13:30,101598.2727,284.1931,6.6792,6.0783
2022/1/10 13:45,101578.0134,284.2449,6.6651,6.074
2022/1/10 14:00,101562.5156,284.2982,6.669,6.0812
2022/1/10 14:15,101552.3122,284.3515,6.6817,6.0913
2022/1/10 14:30,101546.233,284.4023,6.6956,6.0999
2022/1/10 14:45,101542.6817,284.4481,6.7041,6.1036
2022/1/10 15:00,101540.0625,284.4861,6.7007,6.0996
2022/1/10 15:15,101537.1994,284.5155,6.6806,6.0851
2022/1/10 15:30,101534.5973,284.5425,6.6447,6.0581
2022/1/10 15:45,101533.1808,284.5749,6.5948,6.0162
2022/1/10 16:00,101533.875,284.6208,6.5327,5.9573
2022/1/10 16:15,101537.36,284.6844,6.4588,5.8793
2022/1/10 16:30,101543.337,284.7554,6.3691,5.7804
2022/1/10 16:45,101551.2627,284.8199,6.2579,5.6587
2022/1/10 17:00,101560.5938,284.8638,6.1191,5.5114
2022/1/10 17:15,101570.8238,284.8788,5.9545,5.3416
2022/1/10 17:30,101581.5957,284.8789,5.7977,5.1777
2022/1/10 17:45,101592.5893,284.8836,5.6894,5.0542
2022/1/10 18:00,101603.4844,284.9125,5.6689,5.0052
2022/1/10 18:15,101614.1193,284.9781,5.757,5.0493
2022/1/10 18:30,101624.9657,285.0652,5.902,5.1447
2022/1/10 18:45,101636.6534,285.1517,6.0363,5.2364
2022/1/10 19:00,101649.8125,285.2153,6.0975,5.2732
2022/1/10 19:15,101664.7876,285.2398,6.0509,5.2276
2022/1/10 19:30,101680.7819,285.2317,5.9471,5.1417
2022/1/10 19:45,101696.7134,285.2033,5.8456,5.0643
2022/1/10 20:00,101711.5,285.1669,5.7868,5.0274
2022/1/10 20:15,101724.2226,285.1324,5.7845,5.0401
2022/1/10 20:30,101734.6139,285.0999,5.8141,5.0788
2022/1/10 20:45,101742.5693,285.0671,5.8513,5.1202
2022/1/10 21:00,101747.9844,285.0314,5.8767,5.1455
2022/1/10 21:15,101751.0171,284.9915,5.8713,5.1368
2022/1/10 21:30,101752.8748,284.9501,5.8124,5.0772
2022/1/10 21:45,101755.0276,284.9107,5.6758,4.9494
2022/1/10 22:00,101758.9453,284.877,5.4378,4.737
2022/1/10 22:15,101765.4671,284.8521,5.1027,4.4461
2022/1/10 22:30,101772.9092,284.8376,4.7814,4.1686
2022/1/10 22:45,101778.9573,284.8344,4.6101,4.0162
2022/1/10 23:00,101781.2969,284.8435,4.7175,4.0946
2022/1/10 23:15,101778.4238,284.8649,5.1712,4.4589
2022/1/10 23:30,101772.0752,284.8939,5.838,4.9993
2022/1/10 23:45,101764.7983,284.9246,6.541,5.5699
2022/1/11 0:00,101759.1406,284.9512,7.1075,6.0285
2022/1/11 0:15,101756.9527,284.9697,7.414,6.2738
2022/1/11 0:30,101757.2979,284.9833,7.5246,6.3598
2022/1/11 0:45,101758.543,284.9973,7.547,6.3757
2022/1/11 1:00,101759.0547,285.0165,7.5836,6.4058
2022/1/11 1:15,101757.5141,285.0446,7.7076,6.5095
2022/1/11 1:30,101753.8611,285.0777,7.8927,6.6639
2022/1/11 1:45,101748.3497,285.1105,8.0902,6.8282
2022/1/11 2:00,101741.2344,285.1376,8.2527,6.9625
2022/1/11 2:15,101732.8981,285.1547,8.345,7.0376
2022/1/11 2:30,101724.2392,285.1622,8.3815,7.0668
2022/1/11 2:45,101716.285,285.1614,8.3889,7.0743
2022/1/11 3:00,101710.0625,285.1537,8.3941,7.0841
2022/1/11 3:15,101706.4283,285.1404,8.419,7.1152
2022/1/11 3:30,101705.5561,285.1219,8.4654,7.1675
2022/1/11 3:45,101707.4488,285.0988,8.5297,7.236
2022/1/11 4:00,101712.1094,285.0714,8.6083,7.3158
2022/1/11 4:15,101719.6342,285.0401,8.7001,7.4044
2022/1/11 4:30,101730.4926,285.0051,8.8149,7.5092
2022/1/11 4:45,101745.2472,284.967,8.9652,7.64
2022/1/11 5:00,101764.4609,284.926,9.1644,7.8074
2022/1/11 5:15,101788.1909,284.8834,9.4166,8.0149
2022/1/11 5:30,101814.4727,284.8437,9.6852,8.2345
2022/1/11 5:45,101840.8365,284.8123,9.9216,8.4295
2022/1/11 6:00,101864.8125,284.7947,10.0754,8.5617
2022/1/11 6:15,101884.7112,284.793,10.1135,8.6059
2022/1/11 6:30,101901.9652,284.7965,10.0772,8.5933
2022/1/11 6:45,101918.7874,284.7912,10.0268,8.5692
2022/1/11 7:00,101937.3906,284.7632,10.0234,8.5793
2022/1/11 7:15,101959.329,284.7028,10.1093,8.6556
2022/1/11 7:30,101983.5209,284.6173,10.2512,8.7749
2022/1/11 7:45,102008.2258,284.5184,10.3966,8.8998
2022/1/11 8:00,102031.7031,284.4178,10.4925,8.9923
2022/1/11 8:15,102052.6084,284.3248,10.4974,9.0218
2022/1/11 8:30,102071.1807,284.2404,10.416,8.9877
2022/1/11 8:45,102088.0552,284.1636,10.2656,8.8978
2022/1/11 9:00,102103.8672,284.093,10.0637,8.7597
2022/1/11 9:15,102118.9479,284.0279,9.8244,8.5804
2022/1/11 9:30,102132.4136,283.969,9.5474,8.3616
2022/1/11 9:45,102143.0768,283.9172,9.2269,8.1027
2022/1/11 10:00,102149.75,283.8737,8.8564,7.8027
2022/1/11 10:15,102151.6195,283.8382,8.4398,7.4687
2022/1/11 10:30,102149.367,283.8048,8.0218,7.1383
2022/1/11 10:45,102144.0482,283.7667,7.6589,6.8579
2022/1/11 11:00,102136.7188,283.7167,7.4083,6.6741
2022/1/11 11:15,102128.1405,283.6507,7.3061,6.6158
2022/1/11 11:30,102117.9006,283.5754,7.3129,6.648
2022/1/11 11:45,102105.2925,283.5005,7.3668,6.7162
2022/1/11 12:00,102089.6094,283.4358,7.4027,6.7634
2022/1/11 12:15,102070.6287,283.3891,7.3739,6.7481
2022/1/11 12:30,102050.0637,283.3615,7.3117,6.6971
2022/1/11 12:45,102030.1113,283.3524,7.2694,6.6555
2022/1/11 13:00,102012.9688,283.3612,7.302,6.6698
2022/1/11 13:15,102000.3542,283.387,7.4473,6.7724
2022/1/11 13:30,101992.0703,283.4269,7.6693,6.9356
2022/1/11 13:45,101987.4407,283.4778,7.9128,7.1176
2022/1/11 14:00,101985.7891,283.5368,8.1232,7.277
2022/1/11 14:15,101986.4133,283.6013,8.2623,7.3852
2022/1/11 14:30,101988.5077,283.6715,8.3546,7.4607
2022/1/11 14:45,101991.2409,283.7482,8.4377,7.5312
2022/1/11 15:00,101993.7813,283.8324,8.5468,7.6221
2022/1/11 15:15,101995.5968,283.9233,8.7059,7.7502
2022/1/11 15:30,101997.353,284.0136,8.9015,7.9025
2022/1/11 15:45,102000.0147,284.0944,9.1124,8.0604
2022/1/11 16:00,102004.5469,284.157,9.3188,8.2058
2022/1/11 16:15,102011.6575,284.1951,9.5054,8.3263
2022/1/11 16:30,102021.0267,284.2134,9.6711,8.4251
2022/1/11 16:45,102032.0779,284.2191,9.8157,8.5079
2022/1/11 17:00,102044.2344,284.2194,9.9367,8.5779
2022/1/11 17:15,102056.9714,284.2206,10.0338,8.6386
2022/1/11 17:30,102069.9719,284.2247,10.1254,8.7025
2022/1/11 17:45,102082.9709,284.2324,10.2354,8.7852
2022/1/11 18:00,102095.7031,284.2449,10.3882,8.903
2022/1/11 18:15,102107.8759,284.2626,10.599,9.0654
2022/1/11 18:30,102119.0856,284.2847,10.8443,9.2555
2022/1/11 18:45,102128.9009,284.31,11.0919,9.4499
2022/1/11 19:00,102136.8906,284.3374,11.3102,9.626
2022/1/11 19:15,102143.0035,284.3646,11.4766,9.7677
2022/1/11 19:30,102148.7091,284.3847,11.5994,9.8796
2022/1/11 19:45,102155.857,284.3897,11.6916,9.9694
2022/1/11 20:00,102166.2969,284.3716,11.7632,10.0426
2022/1/11 20:15,102181.1105,284.3258,11.8192,10.101
2022/1/11 20:30,102198.3076,284.2617,11.8547,10.1409
2022/1/11 20:45,102215.1303,284.1923,11.8638,10.1585
2022/1/11 21:00,102228.8203,284.1304,11.8417,10.1506
2022/1/11 21:15,102237.348,284.0855,11.7888,10.118
2022/1/11 21:30,102241.5966,284.0536,11.7226,10.074
2022/1/11 21:45,102243.1778,284.0273,11.6655,10.0354
2022/1/11 22:00,102243.7031,283.9993,11.6409,10.0198
2022/1/11 22:15,102244.5739,283.9611,11.6639,10.0394
2022/1/11 22:30,102246.3499,283.9002,11.7131,10.0798
2022/1/11 22:45,102249.3806,283.8032,11.7537,10.1166
2022/1/11 23:00,102254.0156,283.6566,11.747,10.1219
2022/1/11 23:15,102260.3032,283.4544,11.6666,10.0761
2022/1/11 23:30,102267.0869,283.2204,11.5444,10.0007
2022/1/11 23:45,102272.9092,282.986,11.4288,9.9291
2022/1/12 0:00,102276.3125,282.7823,11.369,9.8956
2022/1/12 0:15,102276.0316,282.6323,11.3994,9.9246
2022/1/12 0:30,102271.5703,282.5243,11.496,9.9997
2022/1/12 0:45,102262.6246,282.4382,11.62,10.0942
2022/1/12 1:00,102248.8906,282.3539,11.7326,10.1816
2022/1/12 1:15,102230.6215,282.2559,11.8026,10.2405
2022/1/12 1:30,102210.2981,282.1462,11.8289,10.2687
2022/1/12 1:45,102190.9585,282.0316,11.8177,10.2692
2022/1/12 2:00,102175.6406,281.9188,11.7744,10.2441
2022/1/12 2:15,102166.5331,281.8132,11.7049,10.1964
2022/1/12 2:30,102162.4269,281.7152,11.6146,10.1309
2022/1/12 2:45,102161.2635,281.6242,11.5094,10.0533
2022/1/12 3:00,102160.9844,281.5392,11.3951,9.9689
2022/1/12 3:15,102159.9132,281.46,11.2774,9.8833
2022/1/12 3:30,102157.9017,281.3876,11.164,9.802
2022/1/12 3:45,102155.1834,281.3235,11.0629,9.7305
2022/1/12 4:00,102151.9922,281.2693,10.982,9.6744
2022/1/12 4:15,102148.712,281.2256,10.9263,9.6369
2022/1/12 4:30,102146.3278,281.1897,10.888,9.6111
